Date (GMT);VOC (ppm);PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude
2024-01-14T07:05:00.000Z;1.664;;;;12.0;20.0;948.9;36.1488667;-115.1094255
2024-01-14T07:04:00.000Z;1.627;;;;12.0;20.0;948.9;36.1488667;-115.1094255
2024-01-14T07:03:00.000Z;1.592;;;;12.0;20.0;948.9;36.1488667;-115.1094255
2024-01-14T07:02:00.000Z;1.528;;;;12.0;20.0;949.0;36.1488667;-115.1094255
2024-01-14T07:01:00.000Z;1.401;;;;12.0;20.0;949.0;36.1488667;-115.1094255
2024-01-14T07:00:00.000Z;1.219;;;;12.0;20.0;949.1;36.1488667;-115.1094255
2024-01-14T06:59:00.000Z;1.271;1.0;1.1;2.3;12.0;20.0;949.1;36.1488667;-115.1094255
2024-01-14T06:58:00.000Z;1.792;;;;12.0;20.0;949.1;36.1488667;-115.1094255
2024-01-14T06:57:00.000Z;1.77;;;;12.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:56:00.000Z;1.77;;;;12.0;20.0;949.1;36.1488667;-115.1094255
2024-01-14T06:55:00.000Z;1.729;;;;12.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:54:00.000Z;1.712;;;;12.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:53:00.000Z;1.669;;;;12.0;20.0;949.1;36.1488667;-115.1094255
2024-01-14T06:52:00.000Z;1.605;;;;12.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:51:00.000Z;1.549;;;;12.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:50:00.000Z;1.434;;;;12.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:49:00.000Z;1.277;;;;12.0;20.0;949.4;36.1488667;-115.1094255
2024-01-14T06:48:00.000Z;1.256;;;;12.0;20.0;949.3;36.1488667;-115.1094255
2024-01-14T06:47:00.000Z;1.794;1.0;1.0;2.0;12.0;20.0;949.4;36.1488667;-115.1094255
2024-01-14T06:46:00.000Z;1.767;;;;12.0;20.0;949.4;36.1488667;-115.1094255
2024-01-14T06:45:00.000Z;1.755;;;;12.0;20.0;949.4;36.1488667;-115.1094255
2024-01-14T06:44:00.000Z;1.759;;;;12.0;20.0;949.3;36.1488667;-115.1094255
2024-01-14T06:43:00.000Z;1.721;;;;12.0;20.0;949.3;36.1488667;-115.1094255
2024-01-14T06:42:00.000Z;1.7;;;;12.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:41:00.000Z;1.61;;;;12.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:40:00.000Z;1.588;;;;13.0;19.0;949.1;36.1488667;-115.1094255
2024-01-14T06:39:00.000Z;1.448;;;;13.0;19.0;949.1;36.1488667;-115.1094255
2024-01-14T06:38:00.000Z;1.312;;;;12.0;21.0;949.0;36.1488667;-115.1094255
2024-01-14T06:37:00.000Z;1.246;;;;12.0;20.0;949.1;36.1488667;-115.1094255
2024-01-14T06:36:00.000Z;1.827;1.0;2.5;4.4;12.0;20.0;949.0;36.1488667;-115.1094255
2024-01-14T06:35:00.000Z;1.794;;;;12.0;20.0;949.0;36.1488667;-115.1094255
2024-01-14T06:34:00.000Z;1.781;;;;12.0;21.0;948.9;36.1488667;-115.1094255
2024-01-14T06:33:00.000Z;1.755;;;;12.0;21.0;949.0;36.1488667;-115.1094255
2024-01-14T06:32:00.000Z;1.747;;;;12.0;21.0;948.9;36.1488667;-115.1094255
2024-01-14T06:31:00.000Z;1.677;;;;13.0;19.0;949.0;36.1488667;-115.1094255
2024-01-14T06:30:00.000Z;1.666;;;;13.0;20.0;949.1;36.1488667;-115.1094255
2024-01-14T06:29:00.000Z;1.575;;;;13.0;20.0;949.0;36.1488667;-115.1094255
2024-01-14T06:28:00.000Z;1.465;;;;13.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:27:00.000Z;1.309;;;;13.0;20.0;949.3;36.1488667;-115.1094255
2024-01-14T06:26:00.000Z;1.209;;;;12.0;21.0;949.3;36.1488667;-115.1094255
2024-01-14T06:25:00.000Z;1.747;1.0;2.3;3.3;12.0;21.0;949.3;36.1488667;-115.1094255
2024-01-14T06:24:00.000Z;1.792;;;;12.0;21.0;949.4;36.1488667;-115.1094255
2024-01-14T06:23:00.000Z;1.76;;;;12.0;21.0;949.4;36.1488667;-115.1094255
2024-01-14T06:22:00.000Z;1.729;;;;12.0;21.0;949.4;36.1488667;-115.1094255
2024-01-14T06:21:00.000Z;1.698;;;;13.0;20.0;949.4;36.1488667;-115.1094255
2024-01-14T06:20:00.000Z;1.664;;;;13.0;20.0;949.3;36.1488667;-115.1094255
2024-01-14T06:19:00.000Z;1.601;;;;13.0;20.0;949.3;36.1488667;-115.1094255
2024-01-14T06:18:00.000Z;1.5;;;;13.0;20.0;949.3;36.1488667;-115.1094255
2024-01-14T06:17:00.000Z;1.371;;;;13.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:16:00.000Z;1.149;;;;13.0;20.0;949.2;36.1488667;-115.1094255
2024-01-14T06:15:00.000Z;0.88;;;;12.0;21.0;949.2;36.1488667;-115.1094255
2024-01-14T06:14:00.000Z;0.01;1.0;2.2;4.9;12.0;21.0;949.2;36.1488667;-115.1094255
2024-01-14T06:13:00.000Z;1.783;;;;12.0;21.0;949.2;36.1485582;-115.1094458
2024-01-14T06:12:00.000Z;1.772;;;;12.0;21.0;949.2;36.1485582;-115.1094458
2024-01-14T06:11:00.000Z;1.777;;;;12.0;21.0;949.3;36.1485582;-115.1094458
2024-01-14T06:10:00.000Z;1.746;;;;13.0;20.0;949.3;36.1485296;-115.1093075
2024-01-14T06:09:00.000Z;1.702;;;;13.0;20.0;949.3;36.1489078;-115.109275
2024-01-14T06:08:00.000Z;1.632;;;;13.0;20.0;949.4;36.1485397;-115.1092109
2024-01-14T06:07:00.000Z;1.582;;;;13.0;20.0;949.4;36.1485397;-115.1092109
2024-01-14T06:06:00.000Z;1.475;;;;13.0;20.0;949.4;36.1485397;-115.1092109
2024-01-14T06:05:00.000Z;1.337;;;;12.0;21.0;949.4;36.1485397;-115.1092109
2024-01-14T06:04:00.000Z;1.287;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T06:03:00.000Z;1.829;1.5;6.1;10.8;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T06:02:00.000Z;1.807;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T06:01:00.000Z;1.792;;;;12.0;21.0;949.6;36.1485397;-115.1092109
2024-01-14T06:00:00.000Z;1.742;;;;12.0;21.0;949.4;36.1485397;-115.1092109
2024-01-14T05:59:00.000Z;1.754;;;;12.0;21.0;949.4;36.1485397;-115.1092109
2024-01-14T05:58:00.000Z;1.7;;;;12.0;21.0;949.4;36.1485397;-115.1092109
2024-01-14T05:57:00.000Z;1.656;;;;12.0;21.0;949.4;36.1485397;-115.1092109
2024-01-14T05:56:00.000Z;1.596;;;;13.0;20.0;949.4;36.1485397;-115.1092109
2024-01-14T05:55:00.000Z;1.496;;;;13.0;20.0;949.3;36.1485397;-115.1092109
2024-01-14T05:54:00.000Z;1.329;;;;12.0;21.0;949.3;36.1485397;-115.1092109
2024-01-14T05:53:00.000Z;1.255;;;;12.0;21.0;949.4;36.1485397;-115.1092109
2024-01-14T05:52:00.000Z;1.784;1.0;3.2;6.6;12.0;21.0;949.2;36.1485397;-115.1092109
2024-01-14T05:51:00.000Z;1.81;;;;12.0;21.0;949.3;36.1485397;-115.1092109
2024-01-14T05:50:00.000Z;1.767;;;;12.0;21.0;949.3;36.1485397;-115.1092109
2024-01-14T05:49:00.000Z;1.742;;;;12.0;21.0;949.2;36.1485397;-115.1092109
2024-01-14T05:48:00.000Z;1.72;;;;12.0;21.0;949.3;36.1485397;-115.1092109
2024-01-14T05:47:00.000Z;1.677;;;;12.0;21.0;949.3;36.1485397;-115.1092109
2024-01-14T05:46:00.000Z;1.641;;;;12.0;21.0;949.3;36.1485397;-115.1092109
2024-01-14T05:45:00.000Z;1.584;;;;12.0;21.0;949.4;36.1485397;-115.1092109
2024-01-14T05:44:00.000Z;1.478;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T05:43:00.000Z;1.339;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T05:42:00.000Z;1.238;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T05:41:00.000Z;1.742;1.1;4.0;6.9;12.0;21.0;949.6;36.1485397;-115.1092109
2024-01-14T05:40:00.000Z;1.794;;;;12.0;20.0;949.5;36.1485397;-115.1092109
2024-01-14T05:39:00.000Z;1.77;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T05:38:00.000Z;1.735;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T05:37:00.000Z;1.712;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T05:36:00.000Z;1.672;;;;12.0;21.0;949.5;36.1485397;-115.1092109
2024-01-14T05:35:00.000Z;1.627;;;;12.0;21.0;949.6;36.1485397;-115.1092109
2024-01-14T05:34:00.000Z;1.588;;;;12.0;21.0;949.6;36.1485575;-115.109178
2024-01-14T05:33:00.000Z;1.458;;;;12.0;21.0;949.6;36.1485532;-115.1091795
2024-01-14T05:32:00.000Z;1.311;;;;12.0;21.0;949.6;36.1485411;-115.1091915
2024-01-14T05:31:00.000Z;1.193;;;;12.0;20.0;949.6;36.1485408;-115.1092154
2024-01-14T05:30:00.000Z;1.631;1.0;2.3;3.3;12.0;20.0;949.6;36.1484679;-115.1093657
2024-01-14T05:29:00.000Z;1.761;;;;12.0;20.0;949.6;36.1488023;-115.109391
2024-01-14T05:28:00.000Z;1.737;;;;12.0;20.0;949.5;36.1488023;-115.109391
2024-01-14T05:27:00.000Z;1.71;;;;12.0;20.0;949.4;36.1488023;-115.109391
2024-01-14T05:26:00.000Z;1.674;;;;12.0;20.0;949.5;36.1488023;-115.109391
2024-01-14T05:25:00.000Z;1.643;;;;12.0;20.0;949.4;36.1488023;-115.109391
2024-01-14T05:24:00.000Z;1.608;;;;12.0;20.0;949.4;36.1488023;-115.109391
2024-01-14T05:23:00.000Z;1.522;;;;12.0;20.0;949.3;36.1488023;-115.109391
2024-01-14T05:22:00.000Z;1.437;;;;12.0;20.0;949.3;36.1488023;-115.109391
2024-01-14T05:21:00.000Z;1.307;;;;12.0;20.0;949.3;36.1488023;-115.109391
2024-01-14T05:20:00.000Z;1.194;;;;12.0;20.0;949.2;36.1488023;-115.109391
2024-01-14T05:19:00.000Z;1.583;1.0;2.2;3.5;12.0;20.0;949.2;36.1488023;-115.109391
2024-01-14T05:18:00.000Z;1.709;;;;12.0;20.0;949.2;36.1488023;-115.109391
2024-01-14T05:17:00.000Z;1.695;;;;12.0;20.0;949.3;36.1488023;-115.109391
2024-01-14T05:16:00.000Z;1.678;;;;12.0;20.0;949.3;36.1488023;-115.109391
2024-01-14T05:15:00.000Z;1.653;;;;12.0;20.0;949.3;36.1488023;-115.109391
2024-01-14T05:14:00.000Z;1.609;;;;12.0;20.0;949.3;36.1488023;-115.109391
2024-01-14T05:13:00.000Z;1.549;;;;12.0;20.0;949.2;36.1488023;-115.109391
2024-01-14T05:12:00.000Z;1.488;;;;12.0;20.0;949.3;36.1488023;-115.109391
2024-01-14T05:11:00.000Z;1.423;;;;12.0;20.0;949.4;36.1488023;-115.109391
2024-01-14T05:10:00.000Z;1.255;;;;12.0;20.0;949.4;36.1883578;-115.1065964
2024-01-14T05:09:00.000Z;1.152;1.0;1.6;2.4;11.0;21.0;949.4;36.1883578;-115.1065964
2024-01-14T05:08:00.000Z;1.458;1.0;2.0;2.7;11.0;21.0;949.4;36.1883578;-115.1065964
2024-01-14T05:07:00.000Z;1.689;;;;11.0;21.0;949.5;36.1883578;-115.1065964
2024-01-14T05:06:00.000Z;1.66;;;;11.0;21.0;949.5;36.1883578;-115.1065964
2024-01-14T05:05:00.000Z;1.648;;;;11.0;21.0;949.5;36.1883578;-115.1065964
2024-01-14T05:04:00.000Z;1.603;;;;11.0;21.0;949.5;36.1883578;-115.1065964
2024-01-14T05:03:00.000Z;1.566;;;;11.0;21.0;949.4;36.1883578;-115.1065964
2024-01-14T05:02:00.000Z;1.548;;;;12.0;20.0;949.5;36.1883578;-115.1065964
2024-01-14T05:01:00.000Z;1.479;;;;12.0;20.0;949.5;36.1883578;-115.1065964
2024-01-14T05:00:00.000Z;1.386;;;;12.0;20.0;949.4;36.1883578;-115.1065964
2024-01-14T04:59:00.000Z;1.257;;;;11.0;21.0;949.6;36.1883578;-115.1065964
2024-01-14T04:58:00.000Z;1.095;;;;11.0;21.0;949.4;36.1883578;-115.1065964
2024-01-14T04:57:00.000Z;1.188;1.3;2.9;4.5;11.0;21.0;949.5;36.1883578;-115.1065964
2024-01-14T04:56:00.000Z;1.643;;;;11.0;21.0;949.6;36.1883578;-115.1065964
2024-01-14T04:55:00.000Z;1.658;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:54:00.000Z;1.676;1.0;2.0;4.0;11.0;21.0;949.57;36.1883578;-115.1065964
2024-01-14T04:53:00.000Z;1.636;1.0;2.0;4.0;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:52:00.000Z;1.621;1.0;2.0;4.0;11.0;21.0;949.68;36.1883578;-115.1065964
2024-01-14T04:49:00.000Z;1.429;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:48:00.000Z;1.354;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:47:00.000Z;1.214;;;;11.0;21.0;949.8;36.1883578;-115.1065964
2024-01-14T04:46:00.000Z;1.437;1.4;4.5;7.2;11.0;21.0;949.8;36.1883578;-115.1065964
2024-01-14T04:45:00.000Z;1.736;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:44:00.000Z;1.694;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:43:00.000Z;1.679;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:42:00.000Z;1.663;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:41:00.000Z;1.627;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:40:00.000Z;1.58;;;;11.0;21.0;949.6;36.1883578;-115.1065964
2024-01-14T04:39:00.000Z;1.519;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:38:00.000Z;1.403;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:37:00.000Z;1.304;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:36:00.000Z;1.157;;;;11.0;21.0;949.7;36.1883578;-115.1065964
2024-01-14T04:35:00.000Z;1.219;2.3;7.6;14.1;11.0;21.0;950.1;36.1883578;-115.1065964
2024-01-14T04:34:00.000Z;1.46;;;;11.0;21.0;950.1;36.1883578;-115.1065964
2024-01-14T04:33:00.000Z;1.425;;;;11.0;21.0;950.2;36.1883578;-115.1065964
2024-01-14T04:32:00.000Z;1.392;;;;11.0;21.0;950.7;36.1883578;-115.1065964
2024-01-14T04:31:00.000Z;1.339;;;;11.0;21.0;950.8;36.1883578;-115.1065964
2024-01-14T04:30:00.000Z;1.291;;;;11.0;21.0;951.2;36.1883578;-115.1065964
2024-01-14T04:29:00.000Z;1.188;;;;11.0;21.0;951.3;36.1883578;-115.1065964
2024-01-14T04:28:00.000Z;1.107;;;;11.0;21.0;950.8;36.1883578;-115.1065964
2024-01-14T04:27:00.000Z;0.951;;;;11.0;22.0;951.0;36.1883578;-115.1065964
2024-01-14T04:26:00.000Z;0.775;;;;11.0;22.0;950.6;36.1883578;-115.1065964
2024-01-14T04:25:00.000Z;0.588;;;;11.0;22.0;950.9;36.1900078;-115.1029763
2024-01-14T04:24:00.000Z;0.602;9.8;31.1;56.3;11.0;21.0;950.9;36.1938173;-115.103243
2024-01-14T04:23:00.000Z;0.79;;;;11.0;23.0;950.7;36.1960696;-115.1018542
2024-01-14T04:22:00.000Z;0.55;;;;11.0;24.0;950.7;36.195901;-115.1016647
2024-01-14T04:21:00.000Z;0.466;;;;11.0;24.0;950.7;36.1956496;-115.1008841
2024-01-14T04:20:00.000Z;0.4;;;;10.0;26.0;950.8;36.1956496;-115.1008841
2024-01-14T04:19:00.000Z;0.36;;;;10.0;26.0;950.7;36.1956496;-115.1008841
2024-01-14T04:18:00.000Z;0.356;;;;10.0;26.0;950.7;36.1956496;-115.1008841
2024-01-14T04:17:00.000Z;0.33;;;;10.0;25.0;950.7;36.1956496;-115.1008841
2024-01-14T04:16:00.000Z;0.317;;;;9.0;27.0;950.7;36.1956496;-115.1008841
2024-01-14T04:15:00.000Z;0.28;;;;9.0;27.0;950.6;36.1956496;-115.1008841
2024-01-14T04:14:00.000Z;0.253;;;;8.0;28.0;950.6;36.1956496;-115.1008841
2024-01-14T04:13:00.000Z;0.274;2.3;4.0;5.2;7.0;29.0;950.6;36.1956496;-115.1008841
2024-01-14T04:12:00.000Z;0.316;;;;7.0;28.0;950.6;36.1956496;-115.1008841
2024-01-14T04:11:00.000Z;0.322;;;;7.0;26.0;950.5;36.1956496;-115.1008841
2024-01-14T04:10:00.000Z;0.334;;;;7.0;25.0;950.6;36.1956496;-115.1008841
2024-01-14T04:09:00.000Z;0.322;;;;7.0;26.0;950.7;36.1956496;-115.1008841
2024-01-14T04:08:00.000Z;0.329;;;;7.0;26.0;950.7;36.1956496;-115.1008841
2024-01-14T04:07:00.000Z;0.326;;;;7.0;27.0;950.8;36.1956496;-115.1008841
2024-01-14T04:06:00.000Z;0.297;;;;7.0;27.0;950.9;36.1956496;-115.1008841
2024-01-14T04:05:00.000Z;0.259;;;;7.0;25.0;950.8;36.1956496;-115.1008841
2024-01-14T04:04:00.000Z;0.228;;;;7.0;25.0;950.9;36.1956496;-115.1008841
2024-01-14T04:03:00.000Z;0.227;;;;7.0;25.0;950.9;36.1956496;-115.1008841
2024-01-14T04:02:00.000Z;0.28;2.8;4.9;6.2;7.0;25.0;950.9;36.1956496;-115.1008841
2024-01-14T04:01:00.000Z;0.354;;;;7.0;25.0;950.9;36.1955824;-115.1006341
2024-01-14T04:00:00.000Z;0.331;;;;7.0;25.0;950.8;36.1964015;-115.1009325
2024-01-14T03:59:00.000Z;0.321;;;;7.0;25.0;950.8;36.1964015;-115.1009325
2024-01-14T03:58:00.000Z;0.31;;;;7.0;25.0;950.8;36.1955489;-115.1006357
2024-01-14T03:57:00.000Z;0.305;;;;7.0;25.0;950.8;36.1955489;-115.1006357
2024-01-14T03:56:00.000Z;0.302;;;;7.0;25.0;950.8;36.1955489;-115.1006357
2024-01-14T03:55:00.000Z;0.303;;;;7.0;25.0;950.7;36.1955489;-115.1006357
2024-01-14T03:54:00.000Z;0.285;;;;8.0;24.0;950.7;36.1955489;-115.1006357
2024-01-14T03:53:00.000Z;0.239;;;;8.0;24.0;950.7;36.1960182;-115.1007137
2024-01-14T03:52:00.000Z;0.202;;;;7.0;25.0;950.6;36.196455;-115.1011726
2024-01-14T03:51:00.000Z;0.203;;;;7.0;25.0;950.7;36.1964143;-115.1010753
2024-01-14T03:50:00.000Z;0.254;1.0;2.0;4.0;7.0;25.0;950.7;36.1963896;-115.101095
2024-01-14T03:49:00.000Z;0.256;;;;7.0;25.0;950.6;36.1964143;-115.1010777
2024-01-14T03:48:00.000Z;0.249;;;;7.0;25.0;950.5;36.1960295;-115.1009467
2024-01-14T03:47:00.000Z;0.27;;;;7.0;25.0;950.6;36.1960295;-115.1009467
2024-01-14T03:46:00.000Z;0.251;;;;7.0;25.0;950.7;36.1960295;-115.1009467
2024-01-14T03:45:00.000Z;0.274;;;;8.0;24.0;950.6;36.1960295;-115.1009467
2024-01-14T03:44:00.000Z;0.26;;;;8.0;24.0;950.7;36.1960295;-115.1009467
2024-01-14T03:43:00.000Z;0.229;;;;8.0;24.0;950.7;36.1960295;-115.1009467
2024-01-14T03:42:00.000Z;0.221;;;;8.0;24.0;950.7;36.1960295;-115.1009467
2024-01-14T03:41:00.000Z;0.199;;;;8.0;24.0;950.8;36.1960295;-115.1009467
2024-01-14T03:40:00.000Z;0.196;;;;7.0;25.0;950.8;36.1960295;-115.1009467
2024-01-14T03:39:00.000Z;0.263;3.0;5.4;7.9;7.0;25.0;950.9;36.1960295;-115.1009467
2024-01-14T03:38:00.000Z;0.256;;;;8.0;24.0;950.9;36.1960295;-115.1009467
2024-01-14T03:37:00.000Z;0.25;;;;8.0;24.0;950.8;36.1960295;-115.1009467
2024-01-14T03:36:00.000Z;0.292;;;;8.0;24.0;950.9;36.1960295;-115.1009467
2024-01-14T03:35:00.000Z;0.292;;;;8.0;23.0;950.9;36.1960295;-115.1009467
2024-01-14T03:34:00.000Z;0.253;;;;8.0;23.0;950.9;36.1960295;-115.1009467
2024-01-14T03:33:00.000Z;0.246;;;;8.0;24.0;950.9;36.1960295;-115.1009467
2024-01-14T03:32:00.000Z;0.232;;;;8.0;24.0;950.9;36.1960295;-115.1009467
2024-01-14T03:31:00.000Z;0.232;1.0;3.0;4.0;8.0;24.0;950.89;36.1960295;-115.1009467
2024-01-14T03:30:00.000Z;0.139;;;;8.0;24.0;950.9;36.1960295;-115.1009467
2024-01-14T03:29:00.000Z;0.138;;;;8.0;24.0;950.9;36.1960295;-115.1009467
2024-01-14T03:28:00.000Z;0.169;1.8;3.4;4.3;8.0;24.0;950.9;36.1960295;-115.1009467
2024-01-14T03:27:00.000Z;0.181;;;;8.0;24.0;950.8;36.1960295;-115.1009467
2024-01-14T03:26:00.000Z;0.169;;;;8.0;24.0;950.8;36.1960295;-115.1009467
2024-01-14T03:25:00.000Z;0.153;;;;8.0;24.0;950.8;36.1960295;-115.1009467
2024-01-14T03:24:00.000Z;0.098;;;;8.0;24.0;950.9;36.1960295;-115.1009467
2024-01-14T03:23:00.000Z;0.095;;;;8.0;24.0;950.8;36.1963933;-115.1010707
2024-01-14T03:22:00.000Z;0.054;;;;8.0;24.0;950.7;36.1963933;-115.1010707
2024-01-14T03:21:00.000Z;0.01;;;;8.0;24.0;950.8;36.1963933;-115.1010707
2024-01-14T03:20:00.000Z;0.01;;;;8.0;24.0;950.9;36.1963933;-115.1010707
2024-01-14T03:19:00.000Z;0.01;;;;8.0;24.0;950.8;36.1963131;-115.1010997
2024-01-14T03:18:00.000Z;0.01;;;;8.0;24.0;951.0;36.1963131;-115.1010997
2024-01-14T03:17:00.000Z;0.01;2.2;3.8;5.5;8.0;24.0;950.9;36.1963131;-115.1010997
2024-01-14T03:16:00.000Z;0.01;;;;8.0;24.0;950.9;36.1963131;-115.1010997
2024-01-14T03:15:00.000Z;0.01;;;;8.0;24.0;950.7;36.1963131;-115.1010997
2024-01-14T03:14:00.000Z;0.01;;;;8.0;24.0;950.7;36.1963131;-115.1010997
2024-01-14T03:13:00.000Z;0.01;;;;8.0;24.0;950.8;36.1963131;-115.1010997
2024-01-14T03:12:00.000Z;0.01;;;;8.0;24.0;950.8;36.1963131;-115.1010997
2024-01-14T03:11:00.000Z;0.01;;;;8.0;24.0;951.0;36.1963131;-115.1010997
2024-01-14T03:10:00.000Z;0.01;;;;8.0;24.0;951.0;36.1963131;-115.1010997
2024-01-14T03:09:00.000Z;0.01;;;;8.0;24.0;951.0;36.1963131;-115.1010997
2024-01-14T03:08:00.000Z;0.01;;;;9.0;23.0;951.0;36.1963131;-115.1010997
2024-01-14T03:07:00.000Z;0.01;;;;8.0;24.0;951.0;36.1963131;-115.1010997
2024-01-14T03:06:00.000Z;0.014;1.0;2.3;3.5;8.0;24.0;951.0;36.1963131;-115.1010997
2024-01-14T03:05:00.000Z;0.045;;;;8.0;25.0;951.1;36.1963131;-115.1010997
2024-01-14T03:04:00.000Z;0.043;;;;8.0;24.0;951.1;36.1963131;-115.1010997
2024-01-14T03:03:00.000Z;0.037;;;;9.0;23.0;951.1;36.19551;-115.100611
2024-01-14T03:02:00.000Z;0.01;;;;9.0;23.0;951.0;36.1963812;-115.100974
2024-01-14T03:01:00.000Z;0.01;;;;9.0;23.0;951.1;36.19556;-115.1006733
2024-01-14T03:00:00.000Z;0.015;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:59:00.000Z;0.01;;;;9.0;23.0;950.9;36.1968812;-115.1025869
2024-01-14T02:58:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:57:00.000Z;0.01;;;;9.0;25.0;951.0;36.1968812;-115.1025869
2024-01-14T02:56:00.000Z;0.01;;;;8.0;24.0;950.9;36.1968812;-115.1025869
2024-01-14T02:55:00.000Z;0.01;1.4;3.4;5.6;8.0;24.0;950.9;36.1968812;-115.1025869
2024-01-14T02:54:00.000Z;0.01;;;;9.0;23.0;951.1;36.1968812;-115.1025869
2024-01-14T02:53:00.000Z;0.01;;;;9.0;23.0;950.9;36.1968812;-115.1025869
2024-01-14T02:52:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:51:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:50:00.000Z;0.01;;;;9.0;23.0;950.9;36.1968812;-115.1025869
2024-01-14T02:49:00.000Z;0.01;;;;9.0;23.0;950.9;36.1968812;-115.1025869
2024-01-14T02:48:00.000Z;0.01;;;;9.0;23.0;951.1;36.1968812;-115.1025869
2024-01-14T02:47:00.000Z;0.01;;;;9.0;23.0;951.1;36.1968812;-115.1025869
2024-01-14T02:46:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:45:00.000Z;0.01;;;;9.0;23.0;951.1;36.1968812;-115.1025869
2024-01-14T02:44:00.000Z;0.01;1.0;2.5;3.5;8.0;24.0;951.1;36.1968812;-115.1025869
2024-01-14T02:43:00.000Z;0.01;;;;8.0;24.0;951.0;36.1968812;-115.1025869
2024-01-14T02:42:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:40:00.000Z;0.01;;;;9.0;23.0;951.1;36.1968812;-115.1025869
2024-01-14T02:39:00.000Z;0.01;;;;9.0;23.0;951.1;36.1968812;-115.1025869
2024-01-14T02:38:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:37:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:36:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:35:00.000Z;0.01;;;;9.0;24.0;951.0;36.1968812;-115.1025869
2024-01-14T02:34:00.000Z;0.01;;;;9.0;24.0;951.0;36.1968812;-115.1025869
2024-01-14T02:33:00.000Z;0.03;2.0;4.1;6.3;8.0;25.0;951.0;36.1968812;-115.1025869
2024-01-14T02:32:00.000Z;0.049;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:31:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:30:00.000Z;0.01;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:29:00.000Z;0.029;;;;9.0;24.0;951.0;36.1968812;-115.1025869
2024-01-14T02:28:00.000Z;0.05;;;;9.0;24.0;951.0;36.1968812;-115.1025869
2024-01-14T02:27:00.000Z;0.059;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:26:00.000Z;0.085;;;;9.0;23.0;951.0;36.1968812;-115.1025869
2024-01-14T02:25:00.000Z;0.102;;;;9.0;23.0;951.0;36.1968812;-115.1025869
