Date (GMT);VOC (ppm);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude;PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3)
2023-11-27T22:00:00.000Z;0.36;24;11;960.3;36.181645;-115.0525937;;;
2023-11-27T21:59:00.000Z;0.346;24;11;960.3;36.181645;-115.0525937;;;
2023-11-27T21:58:00.000Z;0.372;24;11;960.3;36.181645;-115.0525937;;;
2023-11-27T21:57:00.000Z;0.463;24;11;960.3;36.181645;-115.0525937;;;
2023-11-27T21:56:00.000Z;0.328;23;12;960.2;36.181645;-115.0525937;;;
2023-11-27T21:55:00.000Z;0.352;23;11;960.2;36.181645;-115.0525937;;;
2023-11-27T21:54:00.000Z;0.379;24;11;960.2;36.181645;-115.0525937;;;
2023-11-27T21:53:00.000Z;0.345;24;11;960.3;36.181645;-115.0525937;;;
2023-11-27T21:52:00.000Z;0.335;24;10;960.3;36.1816973;-115.0531024;;;
2023-11-27T21:51:00.000Z;0.283;24;11;960.3;36.1816973;-115.0531024;;;
2023-11-27T21:50:00.000Z;0.318;24;11;960.2;36.1816973;-115.0531024;1.0;2.0;3.0
2023-11-27T21:49:00.000Z;0.344;24;11;960.4;36.1816973;-115.0531024;;;
2023-11-27T21:48:00.000Z;0.364;24;11;960.3;36.1816973;-115.0531024;;;
2023-11-27T21:47:00.000Z;0.347;24;10;960.2;36.1816369;-115.0528211;;;
2023-11-27T21:46:00.000Z;0.307;24;12;960.3;36.1816369;-115.0528211;;;
2023-11-27T21:45:00.000Z;0.306;24;11;960.2;36.1816369;-115.0528211;;;
2023-11-27T21:44:00.000Z;0.314;24;11;960.3;36.1816369;-115.0528211;;;
2023-11-27T21:43:00.000Z;0.368;24;12;960.3;36.1816369;-115.0528211;;;
2023-11-27T21:42:00.000Z;0.582;24;11;960.3;36.1816369;-115.0528211;;;
2023-11-27T21:41:00.000Z;0.604;24;11;960.3;36.1817237;-115.0530427;;;
2023-11-27T21:40:00.000Z;0.322;23;12;960.4;36.1816983;-115.0530055;;;
2023-11-27T21:39:00.000Z;0.36;23;11;960.3;36.1817868;-115.0530609;1.0;2.0;4.0
2023-11-27T21:38:00.000Z;0.556;24;10;960.3;36.1817868;-115.0530609;;;
2023-11-27T21:37:00.000Z;0.659;24;10;960.4;36.1814681;-115.053018;;;
2023-11-27T21:36:00.000Z;0.408;24;11;960.3;36.1814681;-115.053018;;;
2023-11-27T21:35:00.000Z;0.352;24;11;960.4;36.1814681;-115.053018;;;
2023-11-27T21:34:00.000Z;0.369;24;12;960.4;36.1817198;-115.052996;;;
2023-11-27T21:33:00.000Z;0.42;24;11;960.4;36.181757;-115.0530658;;;
2023-11-27T21:32:00.000Z;0.409;24;11;960.3;36.181757;-115.0530658;;;
2023-11-27T21:31:00.000Z;0.383;24;11;960.4;36.181757;-115.0530658;;;
2023-11-27T21:30:00.000Z;0.346;23;12;960.4;36.181757;-115.0530658;;;
2023-11-27T21:29:00.000Z;0.309;23;11;960.4;36.181757;-115.0530658;;;
2023-11-27T21:28:00.000Z;0.307;22;12;960.4;36.181757;-115.0530658;1.0;2.0;3.0
2023-11-27T21:27:00.000Z;0.337;22;11;960.4;36.1813266;-115.052926;;;
2023-11-27T21:26:00.000Z;0.344;23;10;960.3;36.1813266;-115.052926;;;
2023-11-27T21:25:00.000Z;0.36;23;11;960.4;36.1813266;-115.052926;;;
2023-11-27T21:24:00.000Z;0.367;24;10;960.4;36.1813266;-115.052926;;;
2023-11-27T21:23:00.000Z;0.455;24;10;960.4;36.1813266;-115.052926;;;
2023-11-27T21:22:00.000Z;0.33;24;11;960.5;36.1813266;-115.052926;;;
2023-11-27T21:21:00.000Z;0.366;24;11;960.4;36.1817439;-115.0529734;;;
2023-11-27T21:20:00.000Z;0.398;24;10;960.5;36.1816497;-115.0529182;;;
2023-11-27T21:19:00.000Z;0.338;24;11;960.4;36.1817312;-115.0529589;;;
2023-11-27T21:18:00.000Z;0.336;24;11;960.5;36.1817224;-115.0530625;;;
2023-11-27T21:17:00.000Z;0.394;24;11;960.5;36.1817224;-115.0530625;1.0;2.0;3.0
2023-11-27T21:16:00.000Z;0.576;25;10;960.4;36.1817224;-115.0530625;;;
2023-11-27T21:15:00.000Z;0.543;25;10;960.4;36.1817224;-115.0530625;;;
2023-11-27T21:14:00.000Z;0.499;25;11;960.4;36.1817224;-115.0530625;;;
2023-11-27T21:13:00.000Z;0.367;25;11;960.5;36.181724;-115.053055;;;
2023-11-27T21:12:00.000Z;0.62;25;11;960.5;36.181724;-115.053055;;;
2023-11-27T21:11:00.000Z;0.494;25;11;960.5;36.181724;-115.053055;;;
2023-11-27T21:10:00.000Z;0.56;24;12;960.5;36.181724;-115.053055;;;
2023-11-27T21:09:00.000Z;0.409;24;11;960.4;36.181724;-115.053055;;;
